Time_S1_P1,Time_S1_P2,Time_S1_P3,Time_S1_P4,Time_S2_P1,Time_S2_P2,Time_S2_P3,Time_S2_P4
503.21999999968733,16.479999999999777,14.29999999999974,227.1399999999384,319.8499999998541,43.08,64.88999999999629,100.74000000001463
206.1399999999575,84.6500000000064,173.97999999998675,136.26000000002105,39.99000000000061,218.5599999999462,12.479999999999778,90.38000000000933
387.059999999793,51.82999999999826,24.44000000000102,177.9999999999831,98.62000000001355,93.16000000001075,27.080000000001434,43.199999999999974
515.2399999996765,15.019999999999724,1.8200000000000014,216.96999999994765,5.179999999999934,104.61000000001661,43.08,218.5499999999462
707.4399999995017,221.7599999999433,9.169999999999849,26.780000000001387,357.5999999998198,42.92000000000003,62.749999999996085,17.619999999999955
264.72999999990424,57.869999999997056,19.44000000000024,30.990000000002045,58.879999999996855,67.58999999999767,3.0799999999999783,15.349999999999717
109.78000000001926,42.990000000000016,93.22000000001078,455.79999999973046,64.05999999999587,74.99000000000146,3.379999999999972,49.129999999998795
250.53999999991711,85.66000000000692,160.26999999999921,155.08000000000393,127.13000000002813,122.55000000002579,223.12999999994204,12.499999999999778
56.88999999999725,20.91000000000047,15.819999999999707,92.98000000001066,538.5199999996553,105.52000000001708,20.53000000000041,30.850000000002023
56.1499999999974,24.020000000000955,4.4499999999999496,268.279999999901,159.92999999999952,225.02999999994032,17.930000000000003,99.68000000001409
255.43999999991266,206.31999999995733,186.96999999997493,160.46999999999903,132.3600000000246,41.66000000000028,6.069999999999915,11.519999999999799
371.24999999980736,58.55999999999692,9.59999999999984,21.530000000000566,32.37000000000213,90.04000000000916,59.91999999999665,188.9699999999731
145.30000000001283,18.320000000000064,77.91000000000295,436.6499999997479,109.93000000001933,62.01999999999623,16.31999999999975,104.23000000001642
99.66000000001408,12.90999999999977,16.769999999999822,567.8399999996286,251.4399999999163,171.509999999989,29.920000000001878,62.6599999999961
15.319999999999718,60.59999999999651,26.41000000000133,11.409999999999801,193.1599999999693,51.26999999999837,33.07000000000199,105.92000000001728
313.8999999998595,17.52999999999994,1.340000000000001,114.82000000002184,85.67000000000692,35.010000000001604,36.210000000001365,35.460000000001514
89.23000000000874,107.39000000001803,88.28000000000826,815.3699999994035,95.49000000001195,103.08000000001583,2.349999999999994,232.5099999999335
396.2799999997846,9.489999999999842,116.07000000002247,93.18000000001076,95.29000000001184,189.61999999997252,3.749999999999964,115.20000000002203
288.6499999998825,88.30000000000827,17.119999999999877,66.96999999999736,90.3100000000093,73.96000000000093,20.02000000000033,69.03999999999841
7.779999999999879,31.85000000000218,18.840000000000146,69.73999999999877,5.5299999999999265,10.189999999999827,84.71000000000643,56.019999999997424
107.06000000001787,16.04999999999971,194.0299999999685,136.310000000021,96.40000000001241,27.360000000001477,24.640000000001052,57.47999999999713
196.19999999996654,111.67000000002022,108.14000000001842,227.05999999993847,32.490000000002105,28.300000000001624,113.48000000002115,150.2700000000083
377.2499999998019,87.17000000000769,24.010000000000954,382.69999999979694,211.78999999995236,56.28999999999737,80.27000000000416,73.26000000000057
504.8999999996858,628.959999999573,125.42000000002726,133.97000000002313,21.760000000000602,30.26000000000193,21.650000000000585,16.669999999999806
76.69000000000233,179.21999999998198,35.300000000001546,192.51999999996988,49.31999999999876,48.68999999999888,129.11000000002755,293.1499999998784
38.980000000000814,13.149999999999764,123.09000000002607,28.580000000001668,10.249999999999826,126.04000000002758,81.00000000000453,24.800000000001077
583.0699999996148,419.6999999997633,30.12000000000191,144.3300000000137,26.970000000001416,54.33999999999776,35.12000000000158,44.11999999999979
69.7899999999988,32.290000000002145,7.119999999999893,159.0800000000003,9.729999999999837,24.76000000000107,54.53999999999772,176.40999999998454
122.71000000002587,29.88000000000187,23.21000000000083,182.1699999999793,13.449999999999758,78.53000000000327,37.360000000001136,39.320000000000746
514.9699999996767,81.95000000000502,150.36000000000823,218.82999999994595,37.35000000000114,20.110000000000344,174.92999999998588,129.97000000002677
412.39999999976993,21.730000000000597,29.830000000001863,74.94000000000143,153.16000000000568,32.45000000000211,85.45000000000681,32.77000000000205
19.8200000000003,92.83000000001059,4.489999999999949,93.57000000001096,108.83000000001877,15.619999999999711,10.139999999999828,76.94000000000246
